trade_id,coin,type,timeframe,entry_price,exit_price,profit,profit_percentage,entry_time,exit_time,tp1_time,tp2_time,tp3_time
#12,AAVE,long,1h,286.4271017127082,274.0536588940225,-1.5611680861540194,-1.5611680861540194,12/10/2024 11:00,12/10/2024 13:00,,,
#35,AAVE,long,1h,269.44724563012494,268.0369611486609,-0.5233991084844694,-0.5233991084844694,12/11/2024 03:00,12/11/2024 05:00,,,
#32,XDC,long,1h,0.0916688137658681,0.08959305991206258,-1.203305025855594,-1.203305025855594,12/11/2024 00:00,12/11/2024 12:00,,,
#37,__TURBO,long,1h,0.01229128509082863,0.01213991742515544,1.2858926740799212,1.2858926740799212,12/11/2024 09:00,12/11/2024 13:00,12/11/2024 11:00,,
#36,_______________DOG,long,1h,0.008771697136989052,0.00954118238766274,6.463012690927161,6.463012690927161,12/11/2024 03:00,12/11/2024 16:00,12/11/2024 06:00,12/11/2024 09:00,12/11/2024 16:00
#38,ORCA,long,4h,6.1460120836001355,5.681886332638499,-4.334261707212976,-4.334261707212976,12/11/2024 08:00,12/11/2024 16:00,,,
#41,__BEAM,long,1h,0.034916928510078375,0.03631942450024402,3.2438624514207772,3.2438624514207772,12/11/2024 16:00,12/11/2024 19:00,12/11/2024 18:00,,12/11/2024 19:00
#52,WBT,long,1h,24.925194818162314,24.921257015799352,-0.01579848178395381,-0.01579848178395381,12/12/2024 21:00,12/13/2024 00:00,,,
